model,device,dtype,prompt_len,trial,token_index,token_ms
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,91,48.334916999998256
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,92,50.86129099999681
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,93,50.476458000005664
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,94,50.46800000000218
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,95,51.813416999998196
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,96,50.74558400000484
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,97,50.79912500000461
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,98,47.04987499999902
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,99,47.5120839999974
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,100,51.64858300000219
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,101,52.09641700000134
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,102,53.32545800000332
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,103,48.35066599999749
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,104,51.63629200000486
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,105,50.83320800000024
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,106,46.72408300000086
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,107,51.360707999997146
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,108,49.7318750000062
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,109,51.2616250000022
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,110,50.00483300000269
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,111,50.42575000000227
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,112,50.859290999994755
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,113,50.19779199999874
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,114,48.5090000000028
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,115,48.88833300000073
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,116,51.01566599999785
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,117,50.76645900000187
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,118,51.11454100000401
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,119,48.784834000002775
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,120,53.686665999997274
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,121,50.15645799999646
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,122,49.08320799999899
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,123,48.567292000001316
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,124,49.693666999999664
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,125,55.47754199999844
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,126,47.654417000003946
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,6,127,49.99662499999857
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,0,35.13858399999492
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,1,32.909791000001576
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,2,32.7876669999938
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,3,33.975292000000934
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,4,36.200499999999636
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,5,42.11216699999909
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,6,55.11745799999801
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,7,74.82020899999497
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,8,51.63625000000138
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,9,41.848416000000555
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,10,41.07916699999947
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,11,44.20900000000216
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,12,49.126915999998744
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,13,50.921332999998015
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,14,47.04550000000296
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,15,47.38945799999783
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,16,49.461291999996604
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,17,49.9154590000046
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,18,49.79183300000045
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,19,45.08329200000105
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,20,45.683790999994756
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,21,46.6226249999977
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,22,50.212334000001135
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,23,46.917083000003856
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,24,47.93737499999651
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,25,49.258166000001324
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,26,49.74754200000575
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,27,47.331875000004686
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,28,48.141166999997154
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,29,49.54095800000147
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,30,48.36062500000082
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,31,47.63362500000312
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,32,47.03974999999616
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,33,47.796959000002914
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,34,47.384207999996875
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,35,49.480250000002
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,36,50.60366600000066
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,37,55.19095900000082
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,38,46.39979099999891
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,39,45.81962500000003
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,40,46.08820800000046
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,41,51.76674999999875
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,42,50.166457999999636
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,43,48.576458999995964
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,44,47.21662499999724
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,45,47.88683299999974
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,46,47.67645799999798
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,47,49.741083000000685
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,48,49.46183300000229
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,49,49.200166999995076
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,50,50.69050000000175
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,51,49.71775000000633
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,52,47.07883400000412
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,53,48.32708300000377
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,54,50.35829200000563
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,55,47.995124999999916
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,56,49.02962500000285
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,57,51.569333000003326
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,58,49.35291700000022
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,59,51.47654200000318
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,60,50.04045799999801
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,61,47.59058300000163
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,62,47.71195899999725
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,63,49.745750000006694
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,64,49.958584000002304
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,65,48.28787499999976
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,66,47.34016700000154
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,67,53.35137499999831
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,68,50.907374999994204
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,69,47.910874999999464
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,70,48.193000000004815
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,71,46.70850000000115
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,72,52.52612499999998
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,73,48.34979200000333
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,74,47.345292000002814
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,75,51.757375000001105
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,76,52.14029200000425
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,77,49.85987499999567
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,78,48.05754200000223
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,79,50.36383400000233
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,80,50.02991699999626
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,81,49.919457999997974
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,82,46.266834000000756
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,83,49.55495800000165
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,84,49.03179099999733
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,85,49.0090830000014
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,86,51.50975000000102
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,87,50.09024999999667
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,88,50.4588750000039
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,89,48.63408300000316
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,90,48.742416999999705
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,91,48.1544590000027
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,92,49.91862499999655
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,93,50.02441700000304
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,94,51.05512499999776
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,95,49.966791000002786
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,96,48.154708999994966
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,97,56.106667000001664
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,98,50.877749999997945
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,99,45.59900000000283
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,100,47.938582999989876
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,101,49.33912500000304
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,102,49.87287500000548
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,103,50.43945899998903
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,104,49.88333300001102
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,105,49.83070900000541
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,106,52.051375000004896
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,107,51.27279200000601
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,108,48.94116699999529
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,109,49.791999999996506
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,110,48.92083299999683
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,111,49.33916699999941
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,112,49.5555410000037
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,113,50.477667000009774
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,114,53.737249999997516
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,115,48.70720799999617
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,116,51.34495900000502
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,117,48.82312499999841
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,118,50.1782080000055
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,119,50.91716699999438
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,120,48.05349999999464
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,121,57.08399999998903
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,122,50.174416000004385
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,123,47.73112499999854
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,124,48.22441700000013
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,125,50.465208000005646
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,126,50.92920799999945
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,7,127,46.83395800000767
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,0,34.31516699998838
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,1,33.767457999999806
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,2,33.847749999992516
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,3,35.35329199999637
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,4,41.9182919999912
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,5,48.831040999999686
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,6,70.31116699999984
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,7,57.5659590000015
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,8,42.41387499999405
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,9,41.75683399999741
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,10,44.06412500000556
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,11,49.344750000003046
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,12,50.98375000000033
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,13,48.48245800000939
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,14,47.722707999994896
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,15,43.429957999990165
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,16,47.33129199999553
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,17,49.70700000001216
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,18,51.47291699999812
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,19,48.56683299999531
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,20,45.21549999999763
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,21,47.72487500000011
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,22,45.74070900000038
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,23,46.65483300000517
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,24,49.050832999995464
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,25,50.72095799999943
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,26,48.70583299999964
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,27,49.579499999993004
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,28,47.31191599999818
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,29,47.37724999999671
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,30,47.54945900000962
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,31,46.80954199999121
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,32,45.880708999987974
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,33,48.72608300000536
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,34,51.998166000004176
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,35,49.56129199999282
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,36,47.84608399999968
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,37,47.42850000000942
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,38,47.790500000004954
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,39,48.71429199999966
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,40,49.246167000006835
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,41,55.54558299999712
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,42,45.673249999993004
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,43,45.34916699999769
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,44,45.15816699999675
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,45,50.585875000010105
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,46,50.16154100000847
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,47,47.883834000003844
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,48,51.89791700000512
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,49,47.10254200000463
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,50,50.34758300000419
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,51,51.17845800000964
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,52,48.90166699999554
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,53,47.94120799999746
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,54,44.59070799998699
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,55,49.85516700000403
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,56,50.427709000004484
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,57,46.872917000001735
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,58,50.7526670000118
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,59,48.61262500000407
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,60,47.24070899999333
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,61,50.86633300000187
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,62,50.353791000006254
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,63,48.884458000003406
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,64,49.191875000005325
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,65,47.48924999999815
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,66,48.521750000006136
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,67,53.94245800000874
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,68,49.757541999994714
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,69,46.99362499999893
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,70,50.91829199999154
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,71,50.586792000004266
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,72,46.80295800000067
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,73,48.26904200000115
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,74,48.17920799999342
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,75,51.06195900000898
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,76,50.199999999989586
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,77,49.86441599999125
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,78,52.76879200000906
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,79,47.71970799998826
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,80,48.24454200000616
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,81,51.34579199999223
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,82,49.79274999999461
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,83,48.96895800000323
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,84,48.20237499998825
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,85,49.10420900000645
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,86,49.378708999995524
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,87,49.61550000000159
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,88,48.90958400000045
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,89,48.71816700000409
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,90,50.93304199999693
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,91,48.92329199999779
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,92,50.70324999999798
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,93,50.44366700001035
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,94,46.937000000013995
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,95,53.58812500000454
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,96,47.07566699998722
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,97,52.450832999994645
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,98,46.53137500000071
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,99,51.34716599999933
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,100,51.6255000000001
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,101,49.22520899999938
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,102,45.405208999994784
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,103,48.35904099999766
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,104,54.222916999989934
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,105,55.61220799999944
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,106,46.8594170000074
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,107,44.3200419999954
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,108,51.738000000000284
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,109,50.829041000000075
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,110,50.03166699999895
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,111,49.32820799999149
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,112,52.0867089999939
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,113,49.53754199999594
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,114,52.68500000001097
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,115,49.3141249999951
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,116,47.46620900000664
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,117,49.87766600000043
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,118,50.48433299999999
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,119,52.84149999999954
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,120,47.43366699999285
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,121,50.36408399999459
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,122,54.990500000002385
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,123,46.60841599999799
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,124,48.158374999999864
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,125,52.176208000005886
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,126,50.81416699999863
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,8,127,47.10545799999011
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,0,34.30749999999705
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,1,32.63433300000429
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,2,32.81641699999227
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,3,34.151957999995375
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,4,36.40550000000076
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,5,41.67100000000801
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,6,54.587374999996996
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,7,73.0790829999961
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,8,50.51625000000115
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,9,41.74454200000355
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,10,43.326292000003264
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,11,48.57045900000401
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,12,48.52124999999319
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,13,49.04175000000066
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,14,46.176125000002344
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,15,47.59854200000291
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,16,49.08945799999742
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,17,50.364540999993324
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,18,49.02841700000238
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,19,45.62825000000714
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,20,47.49104200000431
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,21,46.33045799999991
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,22,46.047084000008454
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,23,49.30566699999872
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,24,52.64179199998864
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,25,49.89295800000093
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,26,45.41662500000143
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,27,45.475416000002156
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,28,50.686499999997636
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,29,48.78620799999567
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,30,50.77079199999446
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,31,47.22791700000073
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,32,45.388750000000755
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,33,45.75508299998887
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,34,47.602459000003705
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,35,53.600500000001716
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,36,55.10329099999467
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,37,48.39458300000388
meta-llama/Llama-3.2-1B-Instruct,mps,float16,128,9,38,42.060874999990006
